CustomerID,Age,Subscription Months,Satisfaction Score (1-10),Feedback
8698,70.0,,4.0,I canceled my subscription after a week.
8699,61.0,3.0,7.0,"Good quality, needs more variety."
8700,59.0,8.0,5.0,"The service was okay, but portions could be bigger."
8701,55.0,19.0,10.0,Fresh ingredients and well-balanced meals—highly recommend!
8702,,1.0,6.0,I wish they had more flexible delivery times.
8703,58.0,4.0,4.0,I canceled my subscription after a week.
8704,69.0,1.0,,"Great meal plans, and customer service is fantastic."
8705,59.0,5.0,,"Great meal plans, and customer service is fantastic."
8706,,6.0,8.0,Loved the variety and convenience of the meals!
8707,78.0,23.0,7.0,"Good quality, needs more variety."
8708,55.0,4.0,8.0,The subscription saves me so much time!
8709,58.0,6.0,,"Healthy, tasty, and super easy to prepare!"
8710,70.0,17.0,5.0,"Some meals were great, others were average."
8711,68.0,3.0,7.0,"Good quality, needs more variety."
8712,70.0,8.0,6.0,"The service was okay, but portions could be bigger."
8713,62.0,11.0,5.0,"Not bad, but not outstanding either."
8714,,3.0,6.0,I wish they had more flexible delivery times.
8715,,1.0,9.0,"Healthy, tasty, and super easy to prepare!"
8716,,5.0,8.0,Loved the variety and convenience of the meals!
8717,63.0,,,Fresh ingredients and well-balanced meals—highly recommend!
8718,,2.0,,"Good quality, needs more variety."
8719,75.0,,8.0,"Great meal plans, and customer service is fantastic."
8720,61.0,5.0,5.0,"Not bad, but not outstanding either."
8721,68.0,15.0,6.0,"Not bad, but not outstanding either."
8722,62.0,1.0,7.0,"Not bad, but not outstanding either."
8723,61.0,22.0,8.0,The subscription saves me so much time!
8724,54.0,12.0,,Loved the variety and convenience of the meals!
8725,69.0,13.0,,I wish they had more flexible delivery times.
8726,73.0,3.0,6.0,I wish they had more flexible delivery times.
8727,60.0,5.0,10.0,Loved the variety and convenience of the meals!
8728,56.0,7.0,9.0,"Great meal plans, and customer service is fantastic."
8729,70.0,12.0,8.0,"Healthy, tasty, and super easy to prepare!"
8730,55.0,15.0,7.0,"Some meals were great, others were average."
8731,72.0,1.0,6.0,I wish they had more flexible delivery times.
8732,60.0,18.0,,"The service was okay, but portions could be bigger."
8733,58.0,22.0,8.0,"Healthy, tasty, and super easy to prepare!"
8734,,7.0,3.0,The ingredients didn’t seem fresh.
8735,,1.0,4.0,Delivery was late.
8736,61.0,13.0,6.0,"Not bad, but not outstanding either."
8737,67.0,6.0,7.0,I wish they had more flexible delivery times.
8738,50.0,13.0,7.0,"Good quality, needs more variety."
8739,75.0,13.0,,Fresh ingredients and well-balanced meals—highly recommend!
8740,65.0,1.0,,The ingredients didn’t seem fresh.
8741,57.0,7.0,5.0,"Good quality, needs more variety."
8742,59.0,,10.0,Fresh ingredients and well-balanced meals—highly recommend!
8743,71.0,23.0,7.0,"Good quality, needs more variety."
8744,69.0,2.0,9.0,"Great meal plans, and customer service is fantastic."
8745,73.0,,,Fresh ingredients and well-balanced meals—highly recommend!
8746,61.0,18.0,6.0,"Not bad, but not outstanding either."
8747,67.0,,7.0,"Good quality, needs more variety."
8748,,9.0,6.0,"Not bad, but not outstanding either."
8749,69.0,2.0,3.0,I canceled my subscription after a week.
8750,72.0,6.0,6.0,"Not bad, but not outstanding either."
8751,61.0,7.0,9.0,"Great meal plans, and customer service is fantastic."
8752,64.0,4.0,8.0,Fresh ingredients and well-balanced meals—highly recommend!
8753,,24.0,,Fresh ingredients and well-balanced meals—highly recommend!
8754,65.0,,6.0,"Good quality, needs more variety."
8755,69.0,3.0,6.0,"The service was okay, but portions could be bigger."
8756,55.0,4.0,10.0,"Healthy, tasty, and super easy to prepare!"
8757,,7.0,6.0,I wish they had more flexible delivery times.
8758,58.0,4.0,8.0,"Healthy, tasty, and super easy to prepare!"
8759,,1.0,7.0,"Not bad, but not outstanding either."
8760,,23.0,10.0,The subscription saves me so much time!
8761,67.0,4.0,9.0,The subscription saves me so much time!
8762,67.0,3.0,4.0,I canceled my subscription after a week.
8763,58.0,4.0,5.0,I wish they had more flexible delivery times.
8764,59.0,1.0,8.0,Fresh ingredients and well-balanced meals—highly recommend!
8765,71.0,1.0,7.0,"Not bad, but not outstanding either."
8766,,1.0,6.0,I wish they had more flexible delivery times.
8767,62.0,1.0,9.0,Fresh ingredients and well-balanced meals—highly recommend!
8768,71.0,1.0,7.0,"Good quality, needs more variety."
8769,59.0,4.0,7.0,I wish they had more flexible delivery times.
8770,67.0,7.0,9.0,"Great meal plans, and customer service is fantastic."
8771,65.0,7.0,6.0,"The service was okay, but portions could be bigger."
8772,65.0,1.0,,"Healthy, tasty, and super easy to prepare!"
8773,62.0,20.0,5.0,"Some meals were great, others were average."
8774,62.0,13.0,8.0,The subscription saves me so much time!
8775,59.0,24.0,10.0,"Great meal plans, and customer service is fantastic."
8776,68.0,3.0,4.0,The meals were bland and arrived late!
8777,61.0,8.0,6.0,"Not bad, but not outstanding either."
8778,71.0,1.0,9.0,"Great meal plans, and customer service is fantastic."
8779,64.0,13.0,,Fresh ingredients and well-balanced meals—highly recommend!
8780,,1.0,7.0,"Some meals were great, others were average."
8781,64.0,3.0,6.0,"Not bad, but not outstanding either."
8782,63.0,5.0,9.0,The subscription saves me so much time!
8783,71.0,,,Loved the variety and convenience of the meals!
8784,63.0,6.0,5.0,"Some meals were great, others were average."
8785,,1.0,5.0,I wish they had more flexible delivery times.
8786,73.0,4.0,7.0,"Good quality, needs more variety."
8787,68.0,20.0,8.0,"Healthy, tasty, and super easy to prepare!"
8788,75.0,16.0,6.0,I wish they had more flexible delivery times.
8789,73.0,7.0,8.0,"Great meal plans, and customer service is fantastic."
8790,60.0,,6.0,I wish they had more flexible delivery times.
8791,71.0,1.0,3.0,I canceled my subscription after a week.
8792,74.0,1.0,6.0,"Some meals were great, others were average."
8793,74.0,2.0,7.0,"Some meals were great, others were average."
8794,71.0,,6.0,"Good quality, needs more variety."
8795,71.0,10.0,5.0,"The service was okay, but portions could be bigger."
8796,63.0,4.0,3.0,Too expensive for the portion size.
8797,,1.0,6.0,"Good quality, needs more variety."
8798,63.0,4.0,9.0,The subscription saves me so much time!
8799,55.0,1.0,10.0,The subscription saves me so much time!
8800,73.0,11.0,9.0,"Great meal plans, and customer service is fantastic."
8801,63.0,1.0,5.0,I wish they had more flexible delivery times.
8802,73.0,5.0,5.0,"Not bad, but not outstanding either."
8803,58.0,9.0,8.0,"Healthy, tasty, and super easy to prepare!"
8804,71.0,2.0,8.0,"Healthy, tasty, and super easy to prepare!"
8805,62.0,1.0,8.0,"Great meal plans, and customer service is fantastic."
8806,57.0,6.0,3.0,The ingredients didn’t seem fresh.
8807,75.0,1.0,5.0,"Not bad, but not outstanding either."
8808,72.0,7.0,7.0,"Some meals were great, others were average."
8809,66.0,11.0,8.0,"Great meal plans, and customer service is fantastic."
8810,65.0,3.0,9.0,The subscription saves me so much time!
8811,68.0,5.0,7.0,"The service was okay, but portions could be bigger."
8812,66.0,21.0,8.0,The subscription saves me so much time!
8813,60.0,5.0,7.0,"The service was okay, but portions could be bigger."
8814,63.0,24.0,8.0,Loved the variety and convenience of the meals!
8815,77.0,1.0,8.0,"Great meal plans, and customer service is fantastic."
8816,81.0,9.0,7.0,"The service was okay, but portions could be bigger."
8817,74.0,8.0,6.0,I wish they had more flexible delivery times.
8818,68.0,16.0,7.0,I wish they had more flexible delivery times.
8819,63.0,1.0,8.0,"Healthy, tasty, and super easy to prepare!"
8820,,2.0,8.0,"Great meal plans, and customer service is fantastic."
8821,61.0,,8.0,The subscription saves me so much time!
8822,62.0,21.0,10.0,"Healthy, tasty, and super easy to prepare!"
8823,78.0,4.0,8.0,Fresh ingredients and well-balanced meals—highly recommend!
8824,76.0,19.0,,"Not bad, but not outstanding either."
8825,69.0,2.0,,The subscription saves me so much time!
8826,59.0,1.0,4.0,I canceled my subscription after a week.
8827,,2.0,5.0,I wish they had more flexible delivery times.
8828,64.0,7.0,8.0,The subscription saves me so much time!
8829,52.0,14.0,8.0,Loved the variety and convenience of the meals!
8830,67.0,3.0,5.0,"Not bad, but not outstanding either."
8831,60.0,19.0,6.0,"Good quality, needs more variety."
8832,60.0,2.0,6.0,"The service was okay, but portions could be bigger."
8833,63.0,9.0,6.0,"Not bad, but not outstanding either."
8834,62.0,,9.0,"Great meal plans, and customer service is fantastic."
8835,65.0,2.0,8.0,"Great meal plans, and customer service is fantastic."
8836,65.0,1.0,7.0,"Good quality, needs more variety."
8837,54.0,3.0,6.0,"Good quality, needs more variety."
8838,74.0,1.0,4.0,The ingredients didn’t seem fresh.
8839,59.0,18.0,10.0,"Great meal plans, and customer service is fantastic."
8840,59.0,24.0,8.0,Fresh ingredients and well-balanced meals—highly recommend!
8841,63.0,10.0,6.0,"Good quality, needs more variety."
8842,,10.0,8.0,The subscription saves me so much time!
8843,74.0,2.0,7.0,"The service was okay, but portions could be bigger."
8844,67.0,1.0,6.0,I wish they had more flexible delivery times.
8845,68.0,12.0,8.0,The subscription saves me so much time!
8846,67.0,6.0,6.0,"Some meals were great, others were average."
8847,66.0,,6.0,"Some meals were great, others were average."
8848,67.0,12.0,7.0,"Not bad, but not outstanding either."
8849,,4.0,6.0,"Good quality, needs more variety."
8850,64.0,1.0,8.0,The subscription saves me so much time!
8851,72.0,12.0,10.0,Fresh ingredients and well-balanced meals—highly recommend!
8852,89.0,,,"The service was okay, but portions could be bigger."
8853,58.0,14.0,4.0,The ingredients didn’t seem fresh.
8854,68.0,4.0,,I canceled my subscription after a week.
8855,62.0,1.0,7.0,"The service was okay, but portions could be bigger."
8856,77.0,1.0,6.0,"The service was okay, but portions could be bigger."
8857,57.0,10.0,7.0,"The service was okay, but portions could be bigger."
8858,69.0,6.0,7.0,"Good quality, needs more variety."
8859,57.0,4.0,4.0,I canceled my subscription after a week.
8860,63.0,5.0,3.0,I canceled my subscription after a week.
8861,65.0,,8.0,Loved the variety and convenience of the meals!
8862,,2.0,7.0,"Good quality, needs more variety."
8863,59.0,3.0,6.0,"Not bad, but not outstanding either."
8864,69.0,2.0,4.0,Delivery was late.
8865,65.0,3.0,8.0,"Great meal plans, and customer service is fantastic."
8866,67.0,5.0,10.0,Fresh ingredients and well-balanced meals—highly recommend!
8867,71.0,,8.0,Loved the variety and convenience of the meals!
8868,57.0,4.0,5.0,"Not bad, but not outstanding either."
8869,70.0,,7.0,"Some meals were great, others were average."
8870,62.0,2.0,4.0,The meals were bland and arrived late!
8871,72.0,24.0,9.0,The subscription saves me so much time!
8872,67.0,1.0,7.0,"The service was okay, but portions could be bigger."
8873,64.0,8.0,3.0,Too expensive for the portion size.
8874,61.0,1.0,6.0,"Some meals were great, others were average."
8875,70.0,14.0,8.0,The subscription saves me so much time!
8876,73.0,,6.0,"The service was okay, but portions could be bigger."
8877,62.0,4.0,6.0,"Some meals were great, others were average."
8878,58.0,13.0,5.0,"Some meals were great, others were average."
8879,69.0,2.0,8.0,Fresh ingredients and well-balanced meals—highly recommend!
8880,56.0,1.0,,"Not bad, but not outstanding either."
8881,57.0,3.0,,Too expensive for the portion size.
8882,59.0,3.0,6.0,"Not bad, but not outstanding either."
8883,63.0,4.0,9.0,The subscription saves me so much time!
8884,,,6.0,"Some meals were great, others were average."
8885,53.0,4.0,10.0,"Healthy, tasty, and super easy to prepare!"
8886,,9.0,8.0,The subscription saves me so much time!
8887,69.0,,8.0,Loved the variety and convenience of the meals!
8888,57.0,,,"The service was okay, but portions could be bigger."
8889,63.0,5.0,7.0,"Good quality, needs more variety."
8890,77.0,4.0,6.0,I wish they had more flexible delivery times.
8891,65.0,1.0,6.0,"Not bad, but not outstanding either."
8892,67.0,1.0,8.0,Fresh ingredients and well-balanced meals—highly recommend!
8893,59.0,5.0,,"Good quality, needs more variety."
8894,78.0,2.0,,"Good quality, needs more variety."
8895,,16.0,5.0,"Some meals were great, others were average."
8896,64.0,1.0,10.0,Fresh ingredients and well-balanced meals—highly recommend!
8897,73.0,1.0,8.0,Fresh ingredients and well-balanced meals—highly recommend!
8898,64.0,4.0,8.0,"Healthy, tasty, and super easy to prepare!"
8899,65.0,24.0,5.0,I wish they had more flexible delivery times.
8900,63.0,8.0,,Loved the variety and convenience of the meals!
8901,63.0,3.0,7.0,"Good quality, needs more variety."
8902,67.0,1.0,7.0,"Not bad, but not outstanding either."
8903,68.0,5.0,5.0,"The service was okay, but portions could be bigger."
8904,61.0,1.0,7.0,I wish they had more flexible delivery times.
8905,,8.0,6.0,I wish they had more flexible delivery times.
8906,61.0,6.0,5.0,I wish they had more flexible delivery times.
8907,57.0,2.0,8.0,"Healthy, tasty, and super easy to prepare!"
8908,55.0,,,Too expensive for the portion size.
8909,67.0,11.0,8.0,"Great meal plans, and customer service is fantastic."
8910,71.0,7.0,,Loved the variety and convenience of the meals!
8911,70.0,,5.0,I wish they had more flexible delivery times.
8912,51.0,2.0,5.0,"Good quality, needs more variety."
8913,64.0,8.0,7.0,"Good quality, needs more variety."
8914,58.0,1.0,,Fresh ingredients and well-balanced meals—highly recommend!
8915,,2.0,7.0,"Some meals were great, others were average."
8916,62.0,8.0,,Fresh ingredients and well-balanced meals—highly recommend!
8917,69.0,,,"Healthy, tasty, and super easy to prepare!"
8918,65.0,3.0,6.0,"Good quality, needs more variety."
8919,54.0,12.0,,Delivery was late.
8920,59.0,9.0,9.0,"Great meal plans, and customer service is fantastic."
8921,65.0,3.0,10.0,"Healthy, tasty, and super easy to prepare!"
8922,,16.0,8.0,"Great meal plans, and customer service is fantastic."
8923,57.0,5.0,5.0,"The service was okay, but portions could be bigger."
8924,56.0,8.0,7.0,I wish they had more flexible delivery times.
8925,65.0,,,"Not bad, but not outstanding either."
8926,57.0,4.0,,Loved the variety and convenience of the meals!
8927,55.0,15.0,4.0,Delivery was late.
8928,62.0,2.0,6.0,I wish they had more flexible delivery times.
8929,62.0,1.0,5.0,"The service was okay, but portions could be bigger."
8930,60.0,16.0,7.0,I wish they had more flexible delivery times.
8931,61.0,13.0,6.0,"Some meals were great, others were average."
8932,65.0,3.0,7.0,"The service was okay, but portions could be bigger."
8933,,1.0,7.0,"Not bad, but not outstanding either."
8934,65.0,9.0,,"Some meals were great, others were average."
8935,63.0,1.0,,"Healthy, tasty, and super easy to prepare!"
8936,66.0,4.0,7.0,"Some meals were great, others were average."
8937,70.0,1.0,5.0,I wish they had more flexible delivery times.
8938,70.0,7.0,,The subscription saves me so much time!
8939,73.0,1.0,8.0,"Healthy, tasty, and super easy to prepare!"
8940,70.0,7.0,7.0,"Good quality, needs more variety."
8941,66.0,,10.0,"Healthy, tasty, and super easy to prepare!"
8942,62.0,5.0,10.0,Fresh ingredients and well-balanced meals—highly recommend!
8943,,1.0,7.0,"The service was okay, but portions could be bigger."
8944,60.0,1.0,,Fresh ingredients and well-balanced meals—highly recommend!
